molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5441549,active,6.1487416512809245,CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)c12,381.4360000000002,2.8979000000000017,3.0,6.0
CHEMBL5441594,inactive,4.92986974013971,CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,427.53000000000026,2.8466000000000014,3.0,6.0
CHEMBL5441436,active,6.920818753952375,CNC(=O)c1c[nH]c2ncnc(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,427.53000000000026,2.8466000000000014,3.0,6.0
CHEMBL5560680,active,6.709520186669327,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1NC1CCN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,514.3360000000002,2.8850000000000007,3.0,6.0
CHEMBL5560324,active,7.2441251443275085,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2c(F)cccc12,560.3800000000003,3.850600000000002,4.0,6.0
CHEMBL5549975,active,6.979638717352292,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2cc(F)ccc12,560.3800000000003,3.850600000000002,4.0,6.0
CHEMBL5561679,active,7.235077015350112,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,560.3800000000003,3.850600000000002,4.0,6.0
CHEMBL5563321,active,7.38933983691012,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2ccccc12,542.3900000000003,3.711500000000002,4.0,6.0
CHEMBL5278228,active,7.142667503568731,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cccc2ccccc12,525.4030000000002,5.023200000000004,3.0,5.0
CHEMBL5404334,active,7.017728766960431,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cncc2ccccc12,526.3910000000003,4.418200000000003,3.0,6.0
CHEMBL5559548,inactive,4.204119982655925,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCC[C@H](NC(=O)c2cncc3cccc(O)c23)C1,542.3900000000002,4.123800000000003,4.0,7.0
CHEMBL5523508,inactive,3.9197343726601552,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@H]1CCCC[C@H]1NC(=O)c1cncc2cc(O)ccc12,542.3900000000003,4.123800000000002,4.0,7.0
CHEMBL5559091,inactive,4.189767482004916,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@H]1CCCC[C@H]1NC(=O)c1cncc2ccccc12,526.3910000000003,4.418200000000003,3.0,6.0
CHEMBL5565749,active,7.289882634888183,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@H]1CCC[C@H]1NC(=O)c1cc(=O)[nH]c2ccccc12,528.3630000000003,3.3214000000000015,4.0,6.0
CHEMBL5557557,inactive,4.305394801066432,CNC(=O)c1cc(C)cc([N+](=O)[O-])c1N1CC[C@]2(CCN(C(=O)c3cncc4cc(O)ccc34)C2)C1,489.53200000000027,3.259220000000002,2.0,7.0
CHEMBL5558007,active,7.684029654543083,CNC(=O)c1cc(C2CC2)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2ccccc12,503.5590000000003,3.8264000000000022,4.0,6.0
CHEMBL5441869,active,6.79997073344623,CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)ncnc2[nH]1,394.4350000000001,2.4576000000000002,4.0,6.0
CHEMBL5441392,active,6.38933983691012,CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,381.43600000000004,2.897900000000001,3.0,6.0
CHEMBL5441430,active,7.301029995663981,CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,427.53000000000026,2.8466000000000005,3.0,6.0
CHEMBL5442161,active,6.017276612331455,CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)ncnc2[nH]1,394.4350000000001,2.4576000000000002,4.0,6.0
CHEMBL165728,active,7.468521082957745,CNC(=O)c1ccc(N)cc1,150.181,0.6284000000000001,2.0,2.0
CHEMBL5441502,inactive,4.873154559350815,CNC(=O)c1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,367.365,1.2632999999999999,4.0,5.0
CHEMBL5593969,active,6.161150909262744,CNC(=O)c1ccc([C@H]2CCCCN2Cc2cccc(C(=O)N(C)C)c2)n1C,382.5080000000001,2.8137000000000016,1.0,4.0
CHEMBL5441988,active,6.380906669373257,CNC(=O)c1cccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,457.5340000000002,4.564900000000002,3.0,6.0
CHEMBL5441431,active,7.657577319177793,CNC(=O)c1cccc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)c1,503.62800000000027,4.513600000000004,3.0,6.0
CHEMBL5441777,inactive,4.7441729172967655,CNC(=O)c1cccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)c1,367.365,1.2632999999999996,4.0,5.0
CHEMBL5441603,active,6.6020599913279625,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)NC(=O)CO5)C(C)C)ncnc3[nH]2)co1,446.5110000000002,4.077400000000003,4.0,7.0
CHEMBL5441573,active,6.478861916295964,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)co1,433.51200000000017,4.517700000000003,3.0,7.0
CHEMBL5441401,active,7.6020599913279625,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,479.6060000000003,4.466400000000004,3.0,7.0
CHEMBL5441405,active,7.154901959985743,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)NCC5)C(C)C)ncnc3[nH]2)co1,480.5940000000002,3.5809000000000024,4.0,7.0
CHEMBL5441403,active,6.012780770091995,CNCc1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,479.6060000000003,4.466400000000004,3.0,7.0
CHEMBL5441779,active,7.2441251443275085,CNCc1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCO5)C(C)C)ncnc3[nH]2)co1,481.57800000000026,3.912600000000003,3.0,8.0
CHEMBL559234,active,6.318758762624412,CNCc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,332.447,4.358620000000004,2.0,2.0
CHEMBL5439416,inactive,4.4089353929735005,CNS(=O)(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,468.5760000000002,1.1407000000000027,4.0,6.0
CHEMBL5441836,inactive,4.002176919254275,CNS(=O)(=O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,438.3070000000001,1.7407000000000001,3.0,5.0
CHEMBL5441757,inactive,4.538786694538865,CNc1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)c12,353.4260000000002,3.580000000000002,3.0,6.0
CHEMBL5441484,inactive,4.4984204441952444,CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,339.3550000000001,1.9453999999999994,4.0,5.0
CHEMBL5441842,inactive,4.33738853133683,CNc1cccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)c1,339.355,1.9453999999999994,4.0,5.0
CHEMBL5442103,inactive,4.345058579711417,CNc1nc(C(=O)N[C@@H](Cc2nn[nH]n2)c2ccc(OC)cc2)c2ccnc-2[nH]1,393.4110000000001,1.1866999999999994,4.0,8.0
CHEMBL5441709,inactive,4.002176919254275,CNc1nc(N[C@@H](c2ccc3c(c2)OCCO3)C(C)C)c2cc[nH]c2n1,353.42600000000004,3.580000000000002,3.0,6.0
CHEMBL5441735,inactive,4.002176919254275,CNc1nccc(N[C@@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)n1,360.4830000000002,3.0474000000000014,2.0,6.0
CHEMBL5441478,inactive,4.002176919254275,CNc1nccc(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)n1,360.4830000000002,3.0474000000000014,2.0,6.0
CHEMBL5441969,inactive,4.002176919254275,CNc1ncnc(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)c1Cl,394.9280000000002,3.7008000000000028,2.0,6.0
CHEMBL5438762,active,6.329754146925876,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(OC)c(C#N)c2)[C@@H](O)[C@H]1O,475.48700000000025,-0.6540199999999996,4.0,12.0
CHEMBL5394180,active,6.24184537803261,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(OC)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,495.4740000000003,-0.6174999999999992,4.0,13.0
CHEMBL5633985,inactive,4.698970004336019,CO/C=C/C(=O)N(c1ccc(-c2ccccc2)cc1)C(C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,491.5910000000002,5.860400000000006,1.0,4.0
CHEMBL5197203,active,7.026872146400302,COC(=O)/C=C/C(=O)NNC(=O)/C=C/c1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,471.5130000000002,3.220600000000001,3.0,5.0
CHEMBL5182468,active,6.638272163982407,COC(=O)/C=C/C(=O)NNC(=O)CCc1ccc(NC(C)=O)cc1C(=O)N[C@H](C)c1cccc2ccccc12,530.5810000000002,3.0984000000000007,4.0,6.0
CHEMBL5204399,active,7.026872146400302,COC(=O)/C=C/C(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,473.52900000000017,3.1400000000000015,3.0,5.0
CHEMBL5437354,inactive,4.0,COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CCC(=O)N1CCN(C(=O)C2CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1)C(C)C,994.1159999999992,0.36370000000001346,5.0,13.0
CHEMBL5408904,active,8.385419133002515,COC(=O)CC1COc2c(cc3c4c2CCCN4CCC3)-c2c(NC(C)(C)C)n3c(-c4ccc(F)cc4)c(C)sc3[n+]21,589.7570000000002,6.475620000000007,1.0,7.0
CHEMBL3963349,active,8.0,COC(=O)CC[C@H](NC(=O)[C@H](CC(=O)OC)NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)OC)C(=O)CF)C(C)C,668.6720000000001,0.009800000000006692,4.0,12.0
CHEMBL5532013,active,6.6020599913279625,COC(=O)CCn1sc2ccccc2c1=O,237.28000000000003,1.6260999999999999,0.0,5.0
CHEMBL5441659,inactive,4.002176919254275,COC(=O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,403.2360000000001,2.754600000000001,2.0,5.0
CHEMBL6048233,active,7.0,COC(=O)N[C@@H](CC1CC1)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,509.60700000000026,2.3987800000000004,2.0,6.0
CHEMBL5855235,active,7.0,COC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,563.6300000000003,2.980480000000001,2.0,6.0
CHEMBL5761696,active,7.0,COC(=O)N[C@H](C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12)C(C)(C)C,511.6230000000003,2.644780000000001,2.0,6.0
CHEMBL5875956,active,7.0,COC(=O)N[C@H](C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12)C1CCCCC1,537.6610000000002,3.178980000000002,2.0,6.0
CHEMBL5563735,active,6.568636235841013,COC(=O)N[C@H](C(=O)N1CC2(CCC(F)(F)CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,606.658,3.321600000000001,3.0,6.0
CHEMBL5575898,active,6.449771646944906,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CC1CC1(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,568.662,2.6863,3.0,6.0
CHEMBL5579768,active,7.958607314841775,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,570.678,3.0764000000000005,3.0,6.0
CHEMBL5574888,active,7.113509274827518,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CCCCC1)C(C)(C)C,612.7589999999998,4.246700000000002,3.0,6.0
CHEMBL5571082,active,7.958607314841775,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NCc1ccccc1)C(C)(C)C,620.738,4.114200000000003,3.0,6.0
CHEMBL5570065,active,7.522878745280337,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NCc1ccncc1)C(C)(C)C,621.726,3.5092000000000017,3.0,7.0
CHEMBL5569553,active,7.6020599913279625,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(N)=O)C(C)(C)C,530.6130000000002,2.2831,3.0,6.0
CHEMBL5575838,active,6.4179366370882915,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(F)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,574.641,2.9835000000000003,3.0,6.0
CHEMBL5563614,active,6.910094888560602,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,556.6510000000001,2.6863,3.0,6.0
CHEMBL5564676,active,6.527243550682788,COC(=O)N[C@H](C(=O)N1CC2(CCOCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,572.65,1.9227000000000005,3.0,7.0
CHEMBL5562983,active,7.823908740944319,COC(=O)N[C@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)CC2(F)F)C(C)(C)C,564.5770000000001,2.151299999999999,3.0,6.0
CHEMBL5401144,active,8.113509274827518,COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,542.6240000000001,2.296199999999999,3.0,6.0
CHEMBL5397947,active,8.130768280269024,COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(N)=O)C(C)(C)C,502.5590000000002,1.5028999999999995,3.0,6.0
CHEMBL5424206,active,8.130768280269024,COC(=O)N[C@H](C(=O)N1CCC2(CCCC2)CC1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,570.678,3.0764000000000005,3.0,6.0
CHEMBL5542356,active,7.795880017344075,COC(=O)N[C@H](C(=O)N1CC[C@@H](C(F)(F)F)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,584.583,2.6944999999999997,3.0,6.0
CHEMBL5556426,active,7.585026652029182,COC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC(C)(C)F)C(=O)C(=O)NC1CC1)C(C)(C)C,538.6610000000003,2.245,3.0,6.0
CHEMBL5555374,active,8.0,COC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,542.6240000000001,2.152099999999999,3.0,6.0
CHEMBL5563523,active,7.958607314841775,COC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CC[C@@H](C)F)C(=O)C(=O)NC1CC1)C(C)(C)C,524.6340000000002,1.8549000000000007,3.0,6.0
CHEMBL5570884,active,7.638272163982407,COC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CC[C@H](C)F)C(=O)C(=O)NC1CC1)C(C)(C)C,524.6340000000002,1.8549000000000007,3.0,6.0
CHEMBL5555378,active,7.721246399047171,COC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C21CCOCC1)C(C)(C)C,584.6610000000002,1.7786000000000006,3.0,7.0
CHEMBL5426936,active,8.387852161673512,COC(=O)[C@@H]1CC2(C(=O)Nc3ccccc32)C2CC[C@@]3(OC)C=CC(=O)C[C@H]3N21,396.4430000000002,1.5689999999999993,1.0,6.0
CHEMBL5570567,inactive,4.522878745280337,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCl,407.89800000000014,2.1378999999999992,3.0,4.0
CHEMBL5592679,inactive,4.522878745280337,COC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)CCl,536.0290000000003,0.8882000000000023,5.0,6.0
CHEMBL5208243,inactive,4.0,COC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,532.5600000000002,0.7466000000000041,3.0,6.0
CHEMBL5410072,active,7.559405738160169,COC(=O)[C@H](Cc1ccc(OC)c(OC)c1)N1CC(c2cc(C)ccc2O)=N[C@@H](Cc2ccc(OC)c(OC)c2)C1=O,576.6460000000002,3.7619200000000026,1.0,9.0
CHEMBL5441460,inactive,4.002176919254275,COC(=O)c1c[nH]c(-c2cc(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncn2)c1,408.4580000000002,3.838700000000003,2.0,7.0
CHEMBL5441787,inactive,4.5406979996839345,COC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)CCN4)C(C)C)ncnc2[nH]1,365.43700000000007,3.521700000000001,3.0,6.0
CHEMBL5173688,active,6.0915149811213505,COC(=O)c1ccc(-c2cccc([C@@H](C)NC(=O)c3cc(NC4CNC4)ccc3C)c2)s1,449.57600000000014,4.384820000000002,3.0,6.0
CHEMBL4060715,active,6.443697499232712,COC(=O)c1ccc(-n2sc3ccccc3c2=O)cc1,285.324,2.838800000000001,0.0,5.0
CHEMBL5517967,inactive,3.6989700043360187,COC(=O)c1ccc(CNc2ccc(C)c(-c3noc(C(C)c4cccc5ccccc45)n3)c2)cc1,477.5640000000002,6.748720000000006,1.0,6.0
CHEMBL5558664,inactive,4.149353764816934,COC(=O)c1ccc(Nc2ccc(C)c(-c3noc(C(C)c4cccc5ccccc45)n3)c2)cc1,463.53700000000015,6.880220000000006,1.0,6.0
CHEMBL5428967,active,6.7447274948966935,COC(=O)c1ccc2c(c1)NC1=C(C(=O)CCC1)C(c1ccc(C(F)(F)F)cc1)N2C(=O)CCl,492.8810000000001,5.237700000000005,1.0,5.0
CHEMBL5441591,inactive,4.982153121003,COC(=O)c1coc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,448.4790000000002,4.584900000000003,2.0,8.0
CHEMBL5542100,inactive,3.9438577379409474,COC1CCC(Nc2ccc(C)c(-c3noc(C(C)c4cccc5ccccc45)n3)c2)CC1,441.5750000000002,6.719520000000006,1.0,5.0
CHEMBL5568244,active,7.50003813440381,COCCC(C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1,529.6090000000003,2.9143000000000017,3.0,6.0
CHEMBL1200930,active,6.130768280269024,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C,358.44300000000004,2.618520000000001,0.0,5.0
CHEMBL5559623,active,7.6020599913279625,COCCCc1cc(Cl)cc(-c2cc(-c3c[nH]c(=O)[nH]c3=O)cn(-c3cccnc3)c2=O)c1,464.90900000000016,3.1755000000000013,2.0,6.0
CHEMBL5566907,active,6.769551078621726,COCCCc1cc(Cl)cc(-c2cc(-c3ccccc3C#N)cn(-c3cccnc3)c2=O)c1,455.94500000000016,5.670580000000006,0.0,5.0
CHEMBL5441810,active,6.486782399932061,COCCNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,471.5830000000003,2.863200000000001,3.0,7.0
CHEMBL5561950,active,6.327902142064283,COCCOc1cc(Cl)cc(-c2cc(-c3ccccc3C#N)cn(-c3cccnc3)c2=O)c1,457.91700000000014,5.116780000000006,0.0,6.0
CHEMBL5641921,active,6.6020599913279625,COCCS(=O)(=O)c1nnc(-c2ccc(Cl)cc2)o1,302.73900000000003,1.8100999999999998,0.0,6.0
CHEMBL5641701,active,6.3872161432802645,COCC[S+]([O-])c1nnc(-c2ccc(Cl)cc2)o1,286.74,2.144,0.0,5.0
CHEMBL5171142,inactive,4.267606240177032,COCCn1c(C(=O)NCC(O)c2ccccc2)nc2ccccc2c1=O,367.40500000000014,1.5062999999999993,2.0,6.0
CHEMBL5441980,active,6.112382699664264,COCCn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c(C#N)n1,473.53700000000026,3.9198800000000027,2.0,9.0
CHEMBL5441900,active,6.375202421039239,COCCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C#N,473.53700000000026,3.919880000000002,2.0,9.0
CHEMBL5568048,active,6.022276394711152,COCCn1sc2ccccc2c1=O,209.27,1.7093999999999998,0.0,4.0
CHEMBL5632329,active,7.769551078621726,COC[C@@H](NC(=O)C1CCC(F)(F)CC1)C(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,530.5720000000001,1.9510999999999996,3.0,6.0
CHEMBL5570561,inactive,4.841637507904751,COC[C@@H](NC(=O)C1CCCC(F)(F)C1)C(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1nccs1,536.6010000000001,2.012599999999999,3.0,7.0
CHEMBL5441998,inactive,4.002176919254275,COC[C@@H]1C[C@@H]1CNc1ccc([C@@H](CC(=O)O)NC(=O)c2c[nH]c3ncncc23)cc1,423.4730000000001,2.5981000000000005,4.0,6.0
CHEMBL5441825,inactive,4.354474573399645,COC[C@@H]1C[C@@H]1CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,423.4730000000001,2.5981000000000005,4.0,6.0
CHEMBL5441661,inactive,4.002176919254275,COCc1cc(CNc2ccc([C@@H](CC(=O)O)NC(=O)c3c[nH]c4ncncc34)cc2)on1,450.45500000000015,2.6502000000000008,4.0,8.0
CHEMBL5441577,inactive,4.938962409936582,COCc1cc(CNc2ccc([C@@H](CC(=O)O)NC(=O)c3ncnc4[nH]ccc34)cc2)on1,450.45500000000015,2.6502000000000008,4.0,8.0
CHEMBL5441544,inactive,4.002176919254275,COCc1noc(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,449.51100000000025,4.648120000000003,2.0,8.0
CHEMBL5537045,active,6.045757490560675,CONC(=O)c1ccc(-c2ccc(-c3noc(C(C)c4cccc5ccccc45)n3)cc2)cc1,449.5100000000001,5.999800000000005,1.0,5.0
CHEMBL5441715,inactive,4.002176919254275,CO[C@@H]1CCCN(C(=O)c2cnn3ccc(C4CCN(C(=O)c5ccccc5)CC4)cc23)C1,446.55100000000033,3.605100000000003,0.0,5.0
CHEMBL5442002,inactive,4.002176919254275,CO[C@@H]1C[C@@H](C(=O)O)N(c2ncnc3[nH]ccc23)C1,262.26900000000006,0.6361999999999997,2.0,5.0
CHEMBL5409350,active,9.619788758288394,CO[C@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C1,482.57800000000026,0.3615000000000035,3.0,7.0
CHEMBL5441632,inactive,4.088719846917813,CO[C@H]1C[C@@H](C(=O)O)N(c2ncnc3[nH]ccc23)C1,262.26900000000006,0.6361999999999997,2.0,5.0
CHEMBL5597963,active,7.150580586203101,COc1c(Cl)ccc(C(=O)Oc2cncc(Cl)c2)c1F,316.115,3.755300000000001,0.0,4.0
CHEMBL5542352,active,6.371611069949688,COc1c(Cl)cccc1CN(C#N)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,506.99000000000024,4.542780000000003,1.0,6.0
CHEMBL5441753,inactive,4.002176919254275,COc1c(Cl)ncnc1N[C@@H](c1ccc2c(c1)S(=O)(=O)CCC2)C(C)C,395.91200000000026,3.6677000000000026,1.0,6.0
CHEMBL5891015,active,6.259637310505756,COc1cc(C#N)cc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N3C[C@]4(C[C@H]3C#N)C(=O)Nc3ccccc34)cc12,524.5810000000004,3.2072600000000007,3.0,6.0
CHEMBL5827866,active,6.259637310505756,COc1cc(C#N)cc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N3C[C@]4(C[C@H]3C=O)C(=O)Nc3ccccc34)cc12,527.5810000000004,2.88258,3.0,6.0
CHEMBL5896478,active,7.0,COc1cc(C(=O)N[C@@H](CC2CC2)C(=O)N(C)[C@@H](CC(C)(C)C)C(=O)N2C[C@]3(C[C@H]2C#N)C(=O)Nc2ccccc23)cc2cn(C3CC3)nc12,679.8220000000001,4.556080000000004,2.0,8.0
CHEMBL5613705,active,6.180229106201514,COc1cc(C(=O)n2c(SC)nc3ccccc32)ccc1C,312.39400000000006,3.763720000000003,0.0,5.0
CHEMBL4869416,active,6.572676213642753,COc1cc(C(NC2=NC(=O)C(CC(=O)Nc3ccc(C(=O)O)cc3)S2)c2c(O)[nH]c(=O)[nH]c2=O)ccc1O,555.5250000000003,0.8869999999999985,7.0,10.0
CHEMBL5187969,inactive,3.9020489290058498,COc1cc(C)c2c(=O)cc(C[C@@H](C)O)oc2c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1,556.5640000000003,1.5181199999999992,5.0,11.0
CHEMBL487392,inactive,4.143331516388465,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)ccc(O)c12,379.4560000000001,4.535820000000004,4.0,5.0
